NFDBFIREID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,OUT_DATE,SIZE_HA,CAUSE,FIRE_TYPE,RESPONSE,PROTZONE,FN_indicator,dist_to_FN_km,n_FN_20km,n_FN_50km,n_FN_100km,any_evac,n_evac,n_FN_evac,total_evac_size,total_population,mean_match_dist_km,mean_evac_duration_days
AB-2002-MWF063,AB,MWF063,,57.3116,-111.2983,2002,6,23,2002-06-23,2002-07-18,7162.6,N,Ground,,,False,2.123303845830682,2,3,12,False,0.0,0.0,0.0,0.0,,
AB-2002-MWF067,AB,MWF067,,57.3695,-110.5898,2002,6,23,2002-06-23,2002-07-20,3405.2,N,Surface,,,False,44.236777705418504,0,1,7,False,0.0,0.0,0.0,0.0,,
AB-2002-PWF042,AB,PWF042,,57.5719,-117.8705,2002,6,26,2002-06-26,2002-07-26,4838.6,N,Crown,,,False,103.74036541826699,0,0,0,True,1.0,0.0,,,23.38377947897744,1.0
AB-2004-PWF050,AB,PWF050,,57.066833,-118.3275,2004,6,19,2004-06-19,2004-07-08,359.0,N,Crown,,,False,62.00046467919519,0,0,1,False,0.0,0.0,0.0,0.0,,
AB-2001-SWF113,AB,SWF113,,56.5297,-113.051,2001,6,5,2001-06-05,2001-06-14,340.0,N,Crown,,,False,48.51329338996663,0,1,9,False,0.0,0.0,0.0,0.0,,
AB-2002-SWF252,AB,SWF252,,56.7177,-113.637,2002,6,24,2002-06-24,2002-08-15,713.8,N,Ground,,,False,35.293452796561795,0,1,11,False,0.0,0.0,0.0,0.0,,
AB-2002-SWF257,AB,SWF257,,56.5771,-113.2677,2002,6,25,2002-06-25,2002-08-19,3300.5,N,Crown,,,False,52.91467979657395,0,0,9,True,1.0,0.0,,135.0,83.56671105478185,1.0
AB-2002-SWF262,AB,SWF262,,56.9189,-113.996,2002,6,25,2002-06-25,2002-08-12,1043.5,N,Crown,,,False,15.436648779949397,1,2,9,False,0.0,0.0,0.0,0.0,,
AB-2002-SWF290,AB,SWF290,,56.5952,-113.1679,2002,7,10,2002-07-10,2002-08-15,277.4,N,Crown,,,False,58.27091996791538,0,0,10,False,0.0,0.0,0.0,0.0,,
AB-2002-SWF092,AB,SWF092,,57.3714,-115.7726,2002,6,3,2002-06-03,2003-03-31,56690.1,N,Crown,,,False,25.834007446761305,0,2,14,False,0.0,0.0,0.0,0.0,,
AB-2001-SWF086,AB,SWF086,,56.199,-114.1259,2001,5,25,2001-05-25,2001-06-22,362.9,N,Crown,,,False,15.649420692875118,1,6,15,False,0.0,0.0,0.0,0.0,,
AB-2001-SWF090,AB,SWF090,,56.2252,-114.5718,2001,5,25,2001-05-25,2001-07-08,9682.0,N,Crown,,,False,30.20642623440771,0,3,22,False,0.0,0.0,0.0,0.0,,
AB-2002-LWF108,AB,LWF108,,55.3501,-112.3386,2002,6,26,2002-06-26,2002-10-16,1597.6,N,Crown,,,False,53.82666546347527,0,0,6,False,0.0,0.0,0.0,0.0,,
AB-2002-LWF119,AB,LWF119,,56.2063,-112.711,2002,7,10,2002-07-10,2002-07-15,350.0,H,Crown,,,False,12.272951396483316,1,1,9,False,0.0,0.0,0.0,0.0,,
AB-2003-LWF066,AB,LWF066,,56.0533,-112.4778,2003,7,31,2003-07-31,2004-01-21,1270.0,N,Crown,,,False,16.115371181926577,1,1,10,False,0.0,0.0,0.0,0.0,,
AB-2004-MWF174,AB,MWF174,,56.385667,-112.361833,2004,7,17,2004-07-17,2004-08-06,379.92,N,Ground,,,False,21.966092769357836,0,1,11,False,0.0,0.0,0.0,0.0,,
AB-2002-SWF023,AB,SWF023,,55.3411,-115.6743,2002,5,9,2002-05-09,2002-05-23,692.4,H,Surface,,,False,0.017099653700570126,2,11,15,False,0.0,0.0,0.0,0.0,,
AB-2001-SWF050,AB,SWF050,,55.9517,-115.8477,2001,5,13,2001-05-13,2001-09-17,1270.0,N,Crown,,,False,11.046980822775453,2,10,27,False,0.0,0.0,0.0,0.0,,
AB-2002-LWF031,AB,LWF031,,55.4687,-111.7723,2002,5,17,2002-05-17,2003-03-31,238866.8,H,Crown,,,False,43.818764727078474,0,1,8,True,3.0,0.0,,166.0,35.32935568198845,10.5
AB-2003-LWF076,AB,LWF076,,55.799,-111.4343,2003,8,1,2003-08-01,2003-09-10,654.0,N,Crown,,,False,43.12379347200174,0,1,10,False,0.0,0.0,0.0,0.0,,
AB-2002-LWF104,AB,LWF104,,56.0904,-110.9882,2002,6,24,2002-06-24,2002-08-24,2742.9,N,Surface,,,False,20.17491545098091,0,5,10,False,0.0,0.0,0.0,0.0,,
AB-2001-SWF234,AB,SWF234,,55.6544,-115.4894,2001,9,30,2001-09-30,2001-10-24,348.2,N,Crown,,,False,18.573117349081134,1,13,25,False,0.0,0.0,0.0,0.0,,
AB-2002-SWF108,AB,SWF108,,55.7556,-115.2752,2002,6,4,2002-06-04,2002-07-01,1130.9,N,Surface,,,False,18.60048230375923,1,7,28,False,0.0,0.0,0.0,0.0,,
AB-2002-SWF217,AB,SWF217,,55.7618,-115.5245,2002,6,22,2002-06-22,2002-07-25,288.9,N,Crown,,,False,13.883458001081113,2,13,28,False,0.0,0.0,0.0,0.0,,
AB-2003-EWF061,AB,EWF061,,53.8718,-117.3268,2003,8,1,2003-08-01,2003-08-21,421.0,N,Ground,,,False,68.93519439770778,0,0,1,False,0.0,0.0,0.0,0.0,,
AB-2003-LWF026,AB,LWF026,,54.8021,-110.583,2003,5,25,2003-05-25,2003-06-10,1310.0,H,Crown,,,False,32.72193760641059,0,3,19,False,0.0,0.0,0.0,0.0,,
AB-2004-WWF019,AB,WWF019,,54.610483,-115.519683,2004,5,18,2004-05-18,2004-06-25,998.0,H,Crown,,,False,42.91818829694703,0,1,10,False,0.0,0.0,0.0,0.0,,
AB-2002-EWF060,AB,EWF060,,53.6866,-119.4252,2002,6,22,2002-06-22,2002-10-31,1797.0,N,Crown,,,False,167.8053452062595,0,0,0,False,0.0,0.0,0.0,0.0,,
AB-2003-RWF049,AB,RWF049,,53.1175,-115.296,2003,5,24,2003-05-24,2003-06-04,200.0,U,Crown,,,False,28.490952218916576,0,3,10,False,0.0,0.0,0.0,0.0,,
AB-2001-RWF047,AB,RWF047,,52.5804,-116.0689,2001,5,28,2001-05-28,2001-06-25,408.9,N,Crown,,,False,21.278159875800593,0,4,7,False,0.0,0.0,0.0,0.0,,
AB-2003-CWF092,AB,CWF092,,51.5755,-115.2562,2003,8,1,2003-08-01,2003-08-30,326.0,N,Crown,,,False,37.09085790275325,0,2,4,True,1.0,0.0,,,6.010538268139596,
AB-1998-S03018,AB,S03018,,52.0095,-116.5889,1998,8,6,1998-08-06,1998-10-22,378.0,N,Ground,,,False,41.72801795661856,0,1,3,False,0.0,0.0,0.0,0.0,,
AB-2001-RWF085,AB,RWF085,,51.6692,-115.5579,2001,9,29,2001-09-29,2001-12-31,9213.8,H,Ground,,,False,56.86125697777843,0,0,5,False,0.0,0.0,0.0,0.0,,
AB-2002-RWF012,AB,RWF012,,52.7051,-115.4875,2002,6,6,2002-06-06,2002-07-12,1328.9,N,Crown,,,False,7.207708866245869,2,2,7,True,1.0,0.0,,598.0,10.132144101491058,6.0
AB-2000-P01021,AB,P01021,,49.4614,-114.4543,2000,8,25,2000-08-25,2000-11-02,1900.0,N,Crown,,,False,41.990356326689415,0,2,11,True,1.0,0.0,,0.0,3.308227900330767,
AB-2019-MWF056,AB,MWF056,,59.348817,-111.083183,2019,7,18,2019-07-18,,5028.8,N,Wildfire,,,False,27.505658865033023,0,5,24,False,0.0,0.0,0.0,0.0,,
AB-2019-MWF063,AB,MWF063,,59.602517,-110.6879,2019,7,19,2019-07-19,,593.9,N,Wildfire,,,False,4.700106833850366,1,7,18,False,0.0,0.0,0.0,0.0,,
AB-2019-MWF055,AB,MWF055,,59.397383,-110.960983,2019,7,17,2019-07-17,,1038.5,N,Wildfire,,,False,29.420100016838372,0,5,22,False,0.0,0.0,0.0,0.0,,
AB-2019-MWF054,AB,MWF054,,59.367667,-110.925533,2019,7,17,2019-07-17,,5004.0,N,Wildfire,,,False,30.667211565434616,0,6,22,False,0.0,0.0,0.0,0.0,,
AB-2005-MWF036,AB,MWF036,,59.924083,-111.830067,2005,6,7,2005-06-07,2005-06-25,352.0,N,Crown,,,False,3.7223720799943685,6,11,16,True,1.0,0.0,,4.0,13.963463185699405,
AB-2019-PWF070,AB,PWF070,,57.85195,-118.341233,2019,5,26,2019-05-26,,251.0,H,Wildfire,,,False,92.53294128559176,0,0,2,True,4.0,0.0,,28054420.0,60.33164255250647,12.666666666666666
AB-2019-HWF066,AB,HWF066,,59.606867,-117.434033,2019,5,27,2019-05-27,,74331.6,U,Wildfire,,,False,55.00134846820153,0,0,3,True,1.0,0.0,,12.0,14.814897286261004,21.0
AB-2019-HWF132,AB,HWF132,,58.927483,-115.559167,2019,7,19,2019-07-19,,1027.8,N,Wildfire,,,False,44.185456639133236,0,2,11,True,1.0,0.0,,,88.28285374262798,
AB-2019-HWF133,AB,HWF133,,58.86,-114.793333,2019,7,19,2019-07-19,,12385.0,N,Wildfire,,,False,33.37994389308998,0,2,9,False,0.0,0.0,0.0,0.0,,
AB-2019-MWF052,AB,MWF052,,58.787133,-110.145967,2019,7,17,2019-07-17,,1599.0,N,Wildfire,,,False,24.641292413404067,0,5,13,False,0.0,0.0,0.0,0.0,,
AB-2019-MWF051,AB,MWF051,,58.647883,-110.31355,2019,7,17,2019-07-17,,36523.2,N,Wildfire,,,False,7.83883347001493,1,9,13,False,0.0,0.0,0.0,0.0,,
AB-2019-HWF007,AB,HWF007,,58.452,-114.412033,2019,4,2,2019-04-02,,213.0,H,Wildfire,,,False,2.0682009029016504,1,2,10,False,0.0,0.0,0.0,0.0,,
AB-2019-HWF042,AB,HWF042,,58.285283,-117.273167,2019,5,12,2019-05-12,,350134.89,U,Wildfire,,,False,19.3078628112024,1,2,11,True,2.0,0.0,,21623159.0,27.092556988505113,15.0
AB-2004-MWF077,AB,MWF077,,58.215,-110.385,2004,7,12,2004-07-12,2004-12-22,7566.0,N,Crown,,,False,32.589345876772136,0,6,13,False,0.0,0.0,0.0,0.0,,
AB-2004-MWF190,AB,MWF190,,58.361317,-110.349,2004,7,23,2004-07-23,2004-12-22,18000.0,N,Ground,,,False,21.79248523797427,0,6,13,False,0.0,0.0,0.0,0.0,,
AB-2019-HWF140,AB,HWF140,,57.701633,-114.865,2019,7,21,2019-07-21,,273.0,N,Wildfire,,,False,34.14498362501262,0,3,12,False,0.0,0.0,0.0,0.0,,
AB-2019-MWF075,AB,MWF075,,57.88644,-112.957952,2019,7,23,2019-07-23,,249.3,N,Wildfire,,,False,44.5435569506121,0,2,6,False,0.0,0.0,0.0,0.0,,
AB-2019-PWF052,AB,PWF052,,57.087417,-117.928833,2019,5,11,2019-05-11,,55179.0,U,Wildfire,,,False,76.99616067831032,0,0,2,False,0.0,0.0,0.0,0.0,,
AB-2019-SWF090,AB,SWF090,,56.565313,-114.256105,2019,6,2,2019-06-02,,215.7,N,Wildfire,,,False,15.462825231688594,1,3,16,True,1.0,0.0,,38.0,62.08307968219718,14.0
AB-2019-SWF069,AB,SWF069,,56.402597,-114.363598,2019,5,26,2019-05-26,,58578.9,N,Wildfire,,,False,16.123100191000024,1,3,16,True,1.0,0.0,,845.0,15.446212260909885,13.0
AB-2019-SWF079,AB,SWF079,,56.291167,-113.9738,2019,5,30,2019-05-30,,1001.3,N,Wildfire,,,False,12.419497195559693,1,6,12,True,2.0,0.0,,34993181.0,38.121423849786765,14.0
AB-2019-LWF123,AB,LWF123,,56.102367,-111.1708,2019,6,16,2019-06-16,,1711.3,N,Wildfire,,,False,29.637866676607466,0,5,10,False,0.0,0.0,0.0,0.0,,
AB-2019-GCU001,AB,GCU001,,56.01755,-119.2198,2019,5,11,2019-05-11,,373.4,U,Mutual Aid,,,False,58.601862567607,0,0,8,False,0.0,0.0,0.0,0.0,,
AB-2019-SWF050,AB,SWF050,,55.655167,-114.544067,2019,5,18,2019-05-18,,1456.4,H,Wildfire,,,False,38.71494906997918,0,5,21,True,1.0,0.0,,2803.0,28.737869676669764,13.0
AB-2019-SWF049,AB,SWF049,,55.716367,-114.40635,2019,5,18,2019-05-18,,273045.0,U,Wildfire,,,False,33.547829729586226,0,5,17,True,1.0,0.0,,52.0,61.801195917700156,14.0
AB-2019-SWF018,AB,SWF018,,55.26675,-116.736035,2019,4,25,2019-04-25,,299.1,H,Wildfire,,,False,33.3135491319773,0,8,15,False,0.0,0.0,0.0,0.0,,
AB-2003-CWF136,AB,CWF136,,49.8361,-114.4881,2003,9,5,2003-09-05,2003-10-30,304.0,U,Ground,,,False,36.03713462910808,0,1,11,False,0.0,0.0,0.0,0.0,,
AB-2003-CWF084,AB,CWF084,,49.4203,-114.5013,2003,7,23,2003-07-23,2004-06-15,18966.16,U,Surface,,,False,47.52924486737669,0,1,11,True,3.0,0.0,,15215643309.0,20.832760848522906,7.5
AB-2003-CWF144,AB,CWF144,,49.0,-113.6464,2003,10,19,2003-10-19,2004-06-17,1707.5,H,Crown,,,False,4.039050935419365,1,2,4,False,0.0,0.0,0.0,0.0,,
AB-2019-CCU003,AB,CCU003,,49.8352,-110.096817,2019,7,24,2019-07-24,,1668.2,U,Mutual Aid,,,False,27.795227343261224,0,18,18,False,0.0,0.0,0.0,0.0,,
AB-2019-CCU002,AB,CCU002,,49.057354,-110.316141,2019,7,10,2019-07-10,,385.0,U,Mutual Aid,,,False,59.46022842656159,0,0,18,False,0.0,0.0,0.0,0.0,,
AB-2020-MWF-014-2020,AB,MWF-014-2020,MWF014,59.064833,-110.731,2020,6,28,2020-06-28,,254.2,N,Wildfire,,,False,12.360418688456845,1,5,23,False,0.0,0.0,0.0,0.0,,
AB-2020-SWF-013-2020,AB,SWF-013-2020,SWF013,55.246944,-116.609589,2020,5,6,2020-05-06,,243.79,H,Wildfire,,,False,27.80315826068032,0,7,15,False,0.0,0.0,0.0,0.0,,
AB-2020-CWF-156-2020,AB,CWF-156-2020,CWF156,51.322217,-115.2826,2020,9,4,2020-09-04,,2420.0,H,Wildfire,,,False,15.159072048207479,1,2,5,False,0.0,0.0,0.0,0.0,,
AB-2021-LWF-184-2021,AB,LWF-184-2021,LWF184,55.678433,-112.2258,2021,8,13,2021-08-13,,499.5,N,Wildfire,,,False,59.43741391216224,0,0,8,False,0.0,0.0,0.0,0.0,,
AB-2021-LWF-129-2021,AB,LWF-129-2021,LWF129,55.720233,-110.439217,2021,7,2,2021-07-02,,372.0,N,Wildfire,,,False,13.928759048695351,1,3,10,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-059-2021,AB,MWF-059-2021,MWF059,57.0999,-110.594483,2021,7,10,2021-07-10,,4138.7,N,Wildfire,,,False,48.45887079870254,0,1,11,False,0.0,0.0,0.0,0.0,,
AB-2021-EWF-036-2021,AB,EWF-036-2021,EWF036,53.414,-115.785417,2021,4,30,2021-04-30,,479.3,H,Wildfire,,,False,63.84771266858012,0,0,10,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-040-2021,AB,MWF-040-2021,MWF040,57.58725,-110.412733,2021,7,8,2021-07-08,,500.0,N,Wildfire,,,False,59.741833698092265,0,0,9,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-067-2021,AB,MWF-067-2021,MWF067,57.153667,-112.768,2021,7,11,2021-07-11,,665.3,N,Wildfire,,,False,25.00528076758674,0,2,8,False,0.0,0.0,0.0,0.0,,
AB-2021-CCU-004-2021,AB,CCU-004-2021,CCU004,50.683333,-111.438167,2021,7,22,2021-07-22,,2000.0,U,Mutual Aid,,,False,74.69803004019681,0,0,1,False,0.0,0.0,0.0,0.0,,
AB-2021-CMD-001-2021,AB,CMD-001-2021,CMD001,49.97845,-113.59695,2021,3,28,2021-03-28,,6500.0,U,Mutual Aid,,,False,31.028435578562203,0,3,5,False,0.0,0.0,0.0,0.0,,
AB-2021-WCU-002-2021,AB,WCU-002-2021,WCU002,53.3649,-114.820492,2021,5,6,2021-05-06,,2219.0,U,Mutual Aid,,,False,23.71236580017265,0,4,12,False,0.0,0.0,0.0,0.0,,
AB-2021-LCU-002-2021,AB,LCU-002-2021,LCU002,54.602017,-112.386683,2021,5,6,2021-05-06,,208.11,U,Mutual Aid,,,False,29.710291877592713,0,2,7,False,0.0,0.0,0.0,0.0,,
AB-2021-WCU-003-2021,AB,WCU-003-2021,WCU003,53.761017,-114.646717,2021,5,6,2021-05-06,,400.0,U,Mutual Aid,,,False,4.036152298006671,2,5,10,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-079-2021,AB,MWF-079-2021,MWF079,57.42035,-110.35745,2021,7,13,2021-07-13,,3948.0,N,Wildfire,,,False,58.377715164228896,0,0,7,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-083-2021,AB,MWF-083-2021,MWF083,56.534444,-112.563975,2021,7,15,2021-07-15,,328.0,N,Wildfire,,,False,36.455106531821315,0,1,13,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-025-2021,AB,MWF-025-2021,MWF025,57.802733,-113.388867,2021,6,28,2021-06-28,,1536.1,N,Wildfire,,,False,54.76250988983595,0,0,4,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-042-2021,AB,MWF-042-2021,MWF042,57.564867,-110.303767,2021,7,9,2021-07-09,,28011.4,N,Wildfire,,,False,64.80139965025963,0,0,9,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-078-2021,AB,MWF-078-2021,MWF078,57.515424,-110.829576,2021,7,13,2021-07-13,,1274.9,N,Wildfire,,,False,34.39213506153701,0,1,12,False,0.0,0.0,0.0,0.0,,
AB-2021-MWF-082-2021,AB,MWF-082-2021,MWF082,57.506667,-113.605,2021,7,15,2021-07-15,,471.7,N,Wildfire,,,False,34.31066976055813,0,1,5,False,0.0,0.0,0.0,0.0,,
AB-2021-HWF-059-2021,AB,HWF-059-2021,HWF059,58.88675,-114.9492,2021,7,8,2021-07-08,,2728.0,N,Wildfire,,,False,34.194720418779056,0,2,10,False,0.0,0.0,0.0,0.0,,
AB-2021-SWF-099-2021,AB,SWF-099-2021,SWF099,57.151889,-113.221668,2021,7,12,2021-07-12,,5960.0,N,Wildfire,,,False,39.545212365718534,0,2,7,False,0.0,0.0,0.0,0.0,,
SK-1983-LINNELL,SK,LINNELL,LINNELL,59.9948,-108.3021,1983,6,29,1983-06-29,1983-08-04,4711.425,N,Wildfire,,,False,63.25183101635371,0,0,6,False,0.0,0.0,0.0,0.0,,
SK-2007-07SR-HERERY,SK,07SR-HERERY,07SR-HERERY,59.9912,-105.924,2007,6,2,2007-06-02,2007-06-19,1671.0,N,Wildfire,,,False,74.0106431543417,0,0,6,False,0.0,0.0,0.0,0.0,,
SK-2007-07SR-UNKNOWN,SK,07SR-UNKNOWN,07SR-UNKNOWN,59.6233,-105.952,2007,7,20,2007-07-20,2007-08-28,2493.0,N,Wildfire,,,False,34.95454690417307,0,2,8,False,0.0,0.0,0.0,0.0,,
SK-2002-JEN,SK,JEN,JEN,59.6922,-105.818,2002,7,7,2002-07-07,2002-10-01,9005.0,N,Wildfire,,,False,41.289018343716975,0,2,7,False,0.0,0.0,0.0,0.0,,
SK-2004-04SR-ASHDOWN,SK,04SR-ASHDOWN,04SR-ASHDOWN,59.4917,-106.033,2004,7,22,2004-07-22,2004-10-26,397.6,N,Wildfire,,,False,23.701426336445554,0,3,8,False,0.0,0.0,0.0,0.0,,
SK-2014-14SR-FOURTH,SK,14SR-FOURTH,14SR-FOURTH,59.286333,-106.361667,2014,6,28,2014-06-28,2014-07-16,1700.5,N,Wildfire,,,False,22.307518972158512,0,5,9,False,0.0,0.0,0.0,0.0,,
SK-2006-06SR-HIGGINS,SK,06SR-HIGGINS,06SR-HIGGINS,59.3725,-104.817,2006,7,29,2006-07-29,2006-08-17,841.0,N,Wildfire,,,False,9.80106343679705,1,2,3,False,0.0,0.0,0.0,0.0,,
SK-1989-EAGLE1,SK,EAGLE1,EAGLE1,59.4844,-104.3229,1989,8,14,1989-08-14,1989-09-06,7061.71967699,N,Wildfire,,,False,37.740125133274695,0,1,3,False,0.0,0.0,0.0,0.0,,
SK-1998-MINK,SK,MINK,MINK,59.8177,-107.7813,1998,6,25,1998-06-25,1998-08-10,8694.0,N,Wildfire,,,False,38.517127814419894,0,1,6,False,0.0,0.0,0.0,0.0,,
SK-2014-14SR-NOLAN,SK,14SR-NOLAN,14SR-NOLAN,59.886533,-108.971333,2014,8,5,2014-08-05,2014-09-17,1247.7,N,Wildfire,,,False,67.87693053928929,0,0,7,False,0.0,0.0,0.0,0.0,,
SK-2008-08SR-APISIS,SK,08SR-APISIS,08SR-APISIS,59.6568,-107.108,2008,6,10,2008-06-10,2008-05-11,735.0,N,Wildfire,,,False,30.619992226016677,0,4,8,False,0.0,0.0,0.0,0.0,,
SK-2008-08SR-CREEK,SK,08SR-CREEK,08SR-CREEK,59.2042,-104.608,2008,7,11,2008-07-11,2008-09-16,137175.0,N,Wildfire,,,False,15.893567838792702,1,2,3,True,1.0,0.0,,1527.0,56.02901478422084,4.0
SK-2000-MEL,SK,MEL,MEL,59.9687,-109.4375,2000,7,6,2000-07-06,2000-08-30,10727.0,N,Wildfire,,,False,44.12191761173636,0,1,6,False,0.0,0.0,0.0,0.0,,
SK-2004-04SR-BULYEA,SK,04SR-BULYEA,04SR-BULYEA,59.5537,-107.285,2004,7,16,2004-07-16,2004-10-20,465.3,N,Wildfire,,,False,18.282045335513796,2,5,8,False,0.0,0.0,0.0,0.0,,
SK-1981-WESTRAY,SK,WESTRAY,WESTRAY,59.78649993,-107.73960015,1981,8,1,1981-08-01,1981-08-27,8182.37006486,N,Wildfire,,,False,35.13531320323811,0,1,6,False,0.0,0.0,0.0,0.0,,
SK-2018-18SR-SNOOK,SK,18SR-SNOOK,18SR-SNOOK,59.693556,-109.384004,2018,8,4,2018-08-04,2018-09-04,1107.5,N,Wildfire,,,False,44.660513033125,0,1,8,False,0.0,0.0,0.0,0.0,,
SK-2008-08SR-MAC,SK,08SR-MAC,08SR-MAC,59.498,-108.389,2008,7,22,2008-07-22,2008-09-17,431.0,N,Wildfire,,,False,31.14316215011753,0,2,7,False,0.0,0.0,0.0,0.0,,
SK-2011-11SR-POINT,SK,11SR-POINT,11SR-POINT,59.5583,-109.641998,2011,6,4,2011-06-04,2011-07-21,69575.0,N,Wildfire,,,False,29.310333007652083,0,1,9,False,0.0,0.0,0.0,0.0,,
SK-2004-04SR-GREENSKY,SK,04SR-GREENSKY,04SR-GREENSKY,59.9333,-108.517,2004,7,29,2004-07-29,2004-08-31,467.5,N,Wildfire,,,False,63.454814094227466,0,0,7,False,0.0,0.0,0.0,0.0,,
SK-2000-KEVIN1,SK,KEVIN1,KEVIN1,59.4323,-107.8646,2000,6,29,2000-06-29,2000-09-07,43701.0,N,Wildfire,,,False,1.995863579659344,1,6,6,False,0.0,0.0,0.0,0.0,,
SK-2010-10SR-LEAF,SK,10SR-LEAF,10SR-LEAF,59.821999,-107.624001,2010,6,5,2010-06-05,2010-08-26,32821.0,N,Wildfire,,,False,38.98152404959635,0,1,6,False,0.0,0.0,0.0,0.0,,
SK-2017-17SR-SELWYN,SK,17SR-SELWYN,17SR-SELWYN,59.984331,-104.848737,2017,7,28,2017-07-28,2017-08-20,740.0,N,Wildfire,,,False,75.2201600138964,0,0,3,False,0.0,0.0,0.0,0.0,,
SK-1989-TINDALL,SK,TINDALL,TINDALL,59.9427,-103.2188,1989,8,3,1989-08-03,1989-09-11,3217.54479902,N,Wildfire,,,False,98.64789256027566,0,0,1,False,0.0,0.0,0.0,0.0,,
SK-1998-TIM1,SK,TIM1,TIM1,59.1198,-102.3646,1998,5,22,1998-05-22,1998-06-22,1000.0,N,Wildfire,,,False,36.3971867606414,0,7,24,False,0.0,0.0,0.0,0.0,,
SK-1994-SAW,SK,SAW,SAW,59.599,-102.4583,1994,7,17,1994-07-17,1994-08-30,3352.0,N,Wildfire,,,False,43.347327735351044,0,2,19,False,0.0,0.0,0.0,0.0,,
SK-2013-13SR-PEWAPISK,SK,13SR-PEWAPISK,13SR-PEWAPISK,59.38745,-102.952433,2013,7,1,2013-07-01,2013-08-02,743.5,N,Wildfire,,,False,64.40917392632636,0,0,13,False,0.0,0.0,0.0,0.0,,
SK-2006-06SR-JACK,SK,06SR-JACK,06SR-JACK,59.991,-103.169,2006,6,21,2006-06-21,2006-09-14,250.0,N,Wildfire,,,False,99.76034878854719,0,0,1,False,0.0,0.0,0.0,0.0,,
SK-1994-ROB,SK,ROB,ROB,57.974,-102.6771,1994,6,19,1994-06-19,1994-09-22,3400.0,N,Wildfire,,,False,24.99413783100979,0,1,10,False,0.0,0.0,0.0,0.0,,
SK-1998-BAMBI,SK,BAMBI,BAMBI,59.0365,-103.5729,1998,5,21,1998-05-21,1998-06-16,1090.0,N,Wildfire,,,False,75.6832860001963,0,0,4,False,0.0,0.0,0.0,0.0,,
SK-2012-12SR-NORDBYE,SK,12SR-NORDBYE,12SR-NORDBYE,59.05105,-103.371667,2012,7,8,2012-07-08,2012-08-11,7449.8,N,Wildfire,,,False,82.55425107448573,0,0,9,False,0.0,0.0,0.0,0.0,,
SK-1989-BENTLY,SK,BENTLY,BENTLY,58.7969,-103.4479,1989,7,18,1989-07-18,1989-08-21,557.47299755,N,Wildfire,,,False,61.13021613221302,0,0,7,False,0.0,0.0,0.0,0.0,,
SK-2013-13SR-SARUK,SK,13SR-SARUK,13SR-SARUK,59.789283,-102.903933,2013,8,13,2013-08-13,2013-08-31,8278.2,N,Wildfire,,,False,75.03238731496663,0,0,8,False,0.0,0.0,0.0,0.0,,
SK-1989-BIG STONE 1,SK,BIG STONE 1,BIG STONE 1,58.8698,-102.8646,1989,7,18,1989-07-18,1989-08-12,1587.43768265,N,Wildfire,,,False,51.566666318155356,0,0,19,False,0.0,0.0,0.0,0.0,,
SK-1989-PHELPS,SK,PHELPS,PHELPS,59.4020387,-103.18436571,1989,7,18,1989-07-18,1989-09-10,2370.75657856,N,Wildfire,,,False,77.23075920116806,0,0,9,False,0.0,0.0,0.0,0.0,,
SK-1991-WERRY,SK,WERRY,WERRY,59.4531,-103.6146,1991,8,7,1991-08-07,1991-09-09,3487.0,N,Wildfire,,,False,72.68135628891632,0,0,1,False,0.0,0.0,0.0,0.0,,
SK-2001-BRAD,SK,BRAD,BRAD,58.8562,-102.875,2001,6,11,2001-06-11,2001-09-20,9800.0,N,Wildfire,,,False,52.13856938119621,0,0,19,False,0.0,0.0,0.0,0.0,,
SK-1989-DUTTON,SK,DUTTON,DUTTON,59.6615,-102.3229,1989,7,17,1989-07-17,1989-09-09,16590.7635614,N,Wildfire,,,False,41.56923141670661,0,3,23,False,0.0,0.0,0.0,0.0,,
SK-1991-HAMBONE,SK,HAMBONE,HAMBONE,58.9115,-102.2188,1991,7,22,1991-07-22,1991-09-17,25200.0,H,Wildfire,,,False,16.389405487269016,1,9,29,False,0.0,0.0,0.0,0.0,,
SK-1989-NOWHERE1,SK,NOWHERE1,NOWHERE1,59.18404882,-103.34408485,1989,7,18,1989-07-18,1989-09-07,1610.93729407,N,Wildfire,,,False,85.80668100335586,0,0,8,False,0.0,0.0,0.0,0.0,,
SK-2002-CARIBOU,SK,CARIBOU,CARIBOU,59.912,-105.464,2002,6,28,2002-06-28,2002-10-01,10367.0,N,Wildfire,,,False,66.9092425249401,0,0,4,False,0.0,0.0,0.0,0.0,,
SK-2006-06SR-GENA,SK,06SR-GENA,06SR-GENA,59.8557,-104.658,2006,6,26,2006-06-26,2006-07-14,794.0,N,Wildfire,,,False,62.59415370262588,0,0,3,False,0.0,0.0,0.0,0.0,,
