province,latitude,longitude,fire_cause,fire_type,response_type,protection_zone,fn_indicator,n_fn_20km,any_evacuation,log_fire_size_ha,log_dist_to_fn_km
YT,67.266667,-136.883333,natural,unknown,other,other,False,0,False,-0.8673546978180681,1.822657514757256
YT,68.10615,-139.49275,natural,unknown,other,wilderness,False,0,False,-0.9874219012030854,1.9140197074416976
YT,66.75000001,-135.14999998,natural,unknown,other,wilderness,False,0,False,-1.302814270246955,1.7642388853559436
YT,66.3966667,-134.1447222,natural,unknown,other,wilderness,False,0,False,0.2955396545850548,1.723094910906948
YT,66.0833333,-134.5666667,natural,unknown,other,wilderness,False,0,False,1.6852545183396643,1.6931748741059438
YT,66.6111111,-134.6472222,natural,unknown,other,wilderness,False,0,False,0.5764966514698749,1.7479054770973106
YT,66.5666667,-134.6444444,natural,unknown,other,wilderness,False,0,False,-0.9909043343939437,1.7434857861892428
YT,66.6477778,-134.4316667,natural,unknown,other,wilderness,False,0,False,-0.9262337125962706,1.75011654096029
YT,66.38,-134.4516667,natural,unknown,other,wilderness,False,0,False,1.378801858658142,1.723330868194901
YT,66.5833333,-134.5833333,natural,unknown,other,wilderness,False,0,False,-1.1202673363550222,1.7447213073168668
YT,66.410312,-134.139581,natural,unknown,other,other,False,0,False,-0.894525331200502,1.7244666082316724
YT,66.056511,-134.239963,natural,unknown,other,other,False,0,False,-0.9382475507514242,1.6878707684472942
YT,66.066667,-134.4,natural,unknown,other,other,False,0,False,-0.9078109799476743,1.690111174081418
YT,66.64368,-135.12686,natural,unknown,other,other,False,0,False,-0.7684571323823979,1.7537188880427843
YT,66.666667,-135.183333,natural,unknown,other,other,False,0,False,-0.4171332161774444,1.7562405585725107
YT,66.388454,-134.042793,natural,unknown,other,other,False,0,False,-0.8037732664014209,1.7216674188015335
YT,66.447222,-134.261111,natural,unknown,other,other,False,0,False,-0.3868563079614725,1.7289644612231767
YT,66.970556,-135.153889,natural,unknown,other,other,False,0,False,-0.2009414427430128,1.7853823116792154
YT,66.416667,-134.0,natural,unknown,other,other,False,0,False,-0.0128076626670418,1.7243385195079624
YT,66.267337,-135.053975,natural,unknown,other,other,False,0,False,-0.8552931490297297,1.7151866373944142
YT,66.249282,-135.026853,natural,unknown,other,other,False,0,False,-0.637682640732487,1.7131688832896683
YT,66.653451,-134.203435,natural,unknown,other,other,False,0,False,0.2028969070603289,1.7493381592787514
YT,66.817316,-134.48012,natural,unknown,other,other,False,0,False,2.176762587712634,1.7669376835808042
YT,66.14091,-133.958903,natural,unknown,other,other,False,0,False,-1.097706399966983,1.695167933402565
YT,66.2109,-133.723729,natural,unknown,other,other,False,0,False,2.2491727797707144,1.7013963828233007
YT,66.71986667,-138.2536,natural,unknown,other,wilderness,False,0,False,0.3459384147993164,1.7875373788326216
YT,65.97301667,-136.41258333,natural,unknown,other,wilderness,False,0,False,-0.5731988231716355,1.6942606945533192
YT,67.10015,-138.88436669,natural,unknown,other,wilderness,False,0,False,-0.3480294034506625,1.828098973369171
YT,66.7558333,-137.8769444,natural,unknown,other,wilderness,False,0,False,2.721648778167901,1.7863723344625155
YT,67.0055556,-138.9236111,natural,unknown,other,wilderness,False,0,False,2.919287349981724,1.8206302419894056
YT,67.0469444,-137.4316667,natural,unknown,other,wilderness,False,0,False,0.9205658183464084,1.807894695966223
YT,66.7013889,-136.7313889,natural,unknown,other,wilderness,False,0,False,0.7799286166151416,1.7699220480058424
YT,65.9983333,-136.5841667,natural,unknown,other,wilderness,False,0,False,1.6921758253582535,1.6986681299770685
YT,66.2561111,-136.7397222,natural,unknown,other,wilderness,False,0,False,-0.1355391870067971,1.726639614702545
YT,66.1727778,-136.3966667,natural,unknown,other,wilderness,False,0,False,2.376031140241892,1.7148796356255058
YT,66.55,-138.279722,natural,unknown,other,other,False,0,False,-0.1393629406551872,1.7725218995138512
YT,65.957472,-137.698372,natural,unknown,other,other,False,0,False,-0.3028384454105982,1.7080652814848916
YT,66.983333,-138.266667,natural,unknown,other,other,False,0,False,0.0312721314743611,1.8109178659931249
YT,66.066667,-137.5,natural,unknown,other,other,False,0,False,1.8720259753877635,1.7163523837335632
YT,65.759037,-138.96934,natural,unknown,other,other,False,0,False,-1.1253009553726865,1.7089941466481262
YT,66.504762,-136.64002,natural,unknown,other,other,False,0,False,-0.6892453904196107,1.7502558430487072
YT,66.155478,-136.457575,natural,unknown,other,other,False,0,False,-0.9085156006531838,1.7136768909095237
YT,66.05,-138.25,natural,unknown,other,other,False,0,False,0.1792778661818376,1.7251559447401206
YT,66.05,-138.529722,natural,unknown,other,other,False,0,False,0.0816717241642391,1.7294345854710962
YT,66.393032,-137.425015,natural,unknown,other,other,False,0,False,1.060312153272864,1.7474351376343733
YT,66.919722,-138.166667,natural,unknown,other,other,False,0,False,1.389687667283936,1.8042353040135857
YT,66.166667,-138.166667,natural,unknown,other,other,False,0,False,0.0692225234789312,1.735175459764796
YT,66.700621,-136.598641,natural,unknown,other,other,False,0,False,1.3921485507474856,1.7687225779662272
YT,66.666667,-138.25,natural,unknown,other,other,False,0,False,-0.8161788261227899,1.7827172712663717
YT,66.566667,-138.416667,natural,unknown,other,other,False,0,False,0.1016312172602837,1.7758124197828171
YT,66.178126,-137.123796,natural,unknown,other,other,False,0,False,0.6410841174564034,1.722935853833663
YT,67.210068,-138.272676,natural,unknown,other,other,False,0,False,-0.8896571039439749,1.8304288465620655
YT,66.1,-136.466667,natural,unknown,other,other,False,0,False,-0.6238462234954963,1.70805061261672
YT,66.1,-138.05,natural,unknown,other,other,False,0,False,-0.5745888990483923,1.727088315792089
YT,65.613889,-138.344444,natural,unknown,other,other,False,0,False,0.8528222779418687,1.683470080661033
YT,66.01797,-136.450642,natural,unknown,other,other,False,0,False,-0.1912545665281077,1.699361549432506
YT,66.03941,-138.312833,natural,unknown,other,other,False,0,False,0.1346399145571787,1.7250778656293704
YT,65.716667,-138.133333,natural,unknown,other,other,False,0,False,0.0074037188720056,1.6903237507812936
YT,66.35,-137.083333,natural,unknown,other,other,False,0,False,-0.6947948710890907,1.7394931809425416
YT,66.583333,-136.9,natural,unknown,other,other,False,0,False,0.2363606277728482,1.7602222217988943
YT,66.75,-137.033333,natural,unknown,other,other,False,0,False,0.0507102217423078,1.7771909151037215
YT,66.965353,-137.931966,natural,unknown,other,other,False,0,False,-0.7035882216413883,1.80567592770868
YT,65.931389,-138.623889,natural,unknown,other,other,False,0,False,-1.051032607792134,1.7195810591464011
YT,66.531667,-136.666667,natural,unknown,other,other,False,0,False,0.5424670358940186,1.7531067863956291
YT,66.366153,-137.852895,natural,unknown,other,other,False,0,False,-0.2274937121207131,1.749997529300004
YT,66.230556,-137.45,natural,unknown,other,other,False,0,False,-1.0411063055114311,1.7319528216350395
YT,66.49758334,-140.88933335,natural,unknown,other,wilderness,False,0,False,0.120588698493096,1.8086994487798864
YT,65.8586111,-140.675,natural,unknown,other,wilderness,False,0,False,1.3501338066524589,1.7518000847415225
YT,66.9972222,-140.4008333,natural,unknown,other,wilderness,False,0,False,-0.6579852202265384,1.840331095279219
YT,66.4161111,-138.9905556,natural,unknown,other,wilderness,False,0,False,1.4515102468419412,1.7703127936279763
YT,66.4211111,-140.7305556,natural,unknown,other,wilderness,False,0,False,-0.1707915814454716,1.799671475262169
YT,66.7341667,-139.1863889,natural,unknown,other,wilderness,False,0,False,1.4348829659474645,1.8010139090971082
YT,65.7297222,-140.7825,natural,unknown,other,wilderness,False,0,False,1.8319581326645589,1.7431329899412982
YT,65.533333,-140.7,natural,unknown,other,other,False,0,False,-0.8352014112796375,1.7243273511298618
YT,65.55,-140.619722,natural,unknown,other,other,False,0,False,-0.1943515139762382,1.723927225216045
YT,66.757022,-140.446712,natural,unknown,other,other,False,0,False,-0.7161804786125459,1.821939120912773
YT,65.8,-140.75,natural,unknown,other,other,False,0,False,-1.2341785007901425,1.7484122905021318
YT,65.624196,-140.626825,natural,unknown,other,other,False,0,False,-0.8220863452076752,1.7305659499352746
YT,66.216667,-140.8,natural,unknown,other,other,False,0,False,-0.4842966239731933,1.7842745540122016
YT,66.310075,-138.88715,natural,unknown,other,other,False,0,False,-0.9591687049887024,1.759182218402081
YT,65.539444,-140.932222,natural,unknown,other,other,False,0,False,1.0072591844747,1.7302921025394724
YT,66.1922222,-136.0619444,natural,unknown,other,wilderness,False,0,False,1.040186899108551,1.713958385459347
YT,65.916667,-135.666667,natural,unknown,other,other,False,0,False,0.2639566193037191,1.6816394484677946
YT,65.11136667,-140.05826667,natural,unknown,other,wilderness,False,0,False,-1.2223591994498235,1.670482871721235
YT,66.41116667,-139.85466667,natural,unknown,other,wilderness,False,0,False,-1.3627700895731674,1.783573865259788
YT,66.1786111,-138.6552778,natural,unknown,other,wilderness,False,0,False,2.6343789377877687,1.743519734882482
YT,65.319964,-140.9281,human,unknown,other,other,False,0,False,0.0094191734306817,1.7112771047815862
YT,66.15,-138.766667,natural,unknown,other,other,False,0,False,-0.8063366689200338,1.742578472468819
YT,65.6330556,-133.5,natural,unknown,other,wilderness,False,0,False,0.8133711017000135,1.6357754417198704
YT,65.9127778,-134.6352778,natural,unknown,other,wilderness,False,0,False,1.9061074990065987,1.675199605039538
YT,65.4191667,-135.4258333,natural,unknown,other,wilderness,False,0,False,-0.2456550659441478,1.6233547338493357
YT,65.815907,-134.637173,natural,unknown,other,other,False,0,False,0.1926059032252776,1.6643864822595231
YT,65.973853,-134.067104,natural,unknown,other,other,False,0,False,-1.3495449665621335,1.6777162185344034
YT,65.83,-134.466667,natural,unknown,other,other,False,0,False,-0.2925643283782472,1.6647869243005005
YT,65.581143,-133.466216,natural,unknown,other,other,False,0,False,-0.0911662638288737,1.6294954542926552
YT,65.817062,-133.783745,natural,unknown,other,other,False,0,False,0.3015600544759674,1.658502290216446
YT,65.772876,-134.890856,natural,unknown,other,other,False,0,False,1.171664524618832,1.6607113151342396
YT,65.666667,-134.5,natural,unknown,other,other,False,0,False,1.572004048940588,1.6467010576472654
YT,65.833333,-135.333333,natural,unknown,other,other,False,0,False,0.7777742704522387,1.6701010364947304
YT,65.833333,-136.5,natural,unknown,other,other,False,0,False,1.1421004183245285,1.680309644480764
YT,65.616667,-135.5,natural,unknown,other,other,False,0,False,-0.5738754262962542,1.646916068247608
YT,65.43238333,-136.6897,natural,unknown,other,wilderness,False,0,False,-1.3627700895731674,1.6384188314482244
YT,65.7205556,-136.6044444,natural,unknown,other,wilderness,False,0,False,0.7719284251086498,1.6692986389736322
YT,65.7,-137.65,natural,unknown,other,other,False,0,False,-0.9738678518095616,1.6810319096613204
YT,65.730543,-137.214726,natural,unknown,other,other,False,0,False,-0.7074789970359393,1.6780274461729732
YT,65.72,-137.419722,natural,unknown,other,other,False,0,False,-0.5766253661981369,1.6797582717482633
YT,65.72886,-137.478891,natural,unknown,other,other,False,0,False,-0.3612434608509403,1.6815316123150328
YT,65.779722,-137.05,natural,unknown,other,other,False,0,False,-1.272930010900731,1.6810674462132358
YT,65.461094,-137.23688,natural,unknown,other,other,False,0,False,-1.055948387246509,1.649302647617559
YT,65.591608,-136.274234,natural,unknown,other,other,False,0,False,-0.2408883321145468,1.651357523993204
YT,65.372275,-138.084011,natural,unknown,other,other,False,0,False,-0.25445315867049,1.6537543640116132
YT,65.4,-138.483333,natural,unknown,other,other,False,0,False,-0.4756839089555245,1.664125385746475
YT,65.643329,-136.691479,natural,unknown,other,other,False,0,False,-0.3618369263152835,1.6619071718622596
YT,65.698611,-136.538056,natural,unknown,other,other,False,0,False,0.3675468433242234,1.6661452960772725
YT,65.373611,-137.137222,natural,unknown,other,other,False,0,False,0.3998202111339068,1.6381222989437247
YT,65.778611,-136.559722,natural,unknown,other,other,False,0,False,-0.3963678634719613,1.6750766316551569
YT,64.2830556,-133.6252778,natural,unknown,other,wilderness,False,0,False,0.6333792129949745,1.4577485166303574
YT,64.065,-133.8647222,natural,unknown,other,wilderness,False,0,False,1.2724921860477472,1.426954916732044
YT,64.0802778,-131.7913889,natural,unknown,other,wilderness,False,0,False,-0.9702918547841072,1.420243957306102
YT,64.059722,-133.05,natural,unknown,other,other,False,0,False,-0.8716485612181376,1.418294055931692
YT,64.095595,-132.970888,natural,unknown,other,other,False,0,False,-0.7441137818234497,1.423566992417468
YT,65.320714,-134.234651,natural,unknown,other,other,False,0,False,0.467948354324798,1.6036278317915516
YT,64.05,-134.05,natural,unknown,other,other,False,0,False,0.5159329351193029,1.4267985311628535
YT,64.765904,-134.693745,human,unknown,other,other,False,0,False,-0.5747877311163069,1.5352654322230492
YT,64.475163,-134.492263,natural,unknown,other,other,False,0,False,-1.2278219801514991,1.4934058465698647
YT,64.004217,-133.515074,natural,unknown,other,other,False,0,False,0.2236313295243656,1.4132510501124065
YT,64.95,-133.666667,natural,unknown,other,other,False,0,False,-1.3281397340956982,1.5519937693877572
YT,64.083333,-131.916667,natural,unknown,other,other,False,0,False,0.8707411108318157,1.4202809178761968
YT,64.056215,-132.201141,natural,unknown,other,other,False,0,False,-0.0762044826352334,1.4153551087849885
YT,64.058889,-132.339444,natural,unknown,other,other,False,0,False,-0.9909043343939437,1.4157636896416257
YT,64.8215,-136.83666667,natural,unknown,other,wilderness,False,0,False,-1.1075408656381058,1.5685146561149683
YT,64.885,-140.5002778,natural,unknown,other,wilderness,False,0,False,1.9293361514048533,1.6609441612105853
YT,64.73843,-140.572329,natural,unknown,other,other,False,0,False,-0.5574640715343073,1.6493833871650203
YT,64.844257,-140.763182,natural,unknown,other,other,False,0,False,-1.097458354954228,1.664623453722992
YT,64.933333,-140.666667,natural,unknown,other,other,False,0,False,-0.3349931681080837,1.6700050132728517
YT,64.896578,-140.845121,natural,unknown,other,other,False,0,False,-0.2630055311747015,1.6716769523874893
YT,65.028095,-140.878571,natural,unknown,other,other,False,0,False,-0.9865889645239349,1.6843495210943205
YT,65.061314,-140.844018,natural,unknown,other,other,False,0,False,0.3282737667150455,1.686364839513025
YT,64.739701,-140.619848,natural,unknown,other,other,False,0,False,0.2473584355674571,1.6508914960530068
YT,64.952539,-140.521331,natural,unknown,other,other,False,0,False,-1.0123020468875874,1.667768987084151
YT,64.9491667,-134.7136111,natural,unknown,other,wilderness,False,0,False,0.572829974373907,1.5597563913954762
YT,65.074146,-135.074366,natural,unknown,other,other,False,0,False,0.1361973793291328,1.5783366416184552
YT,65.283333,-135.133333,natural,unknown,other,other,False,0,False,0.1222591468221776,1.6047732575188731
YT,64.983333,-135.083333,natural,unknown,other,other,False,0,False,-0.8584993956557752,1.5668099380361196
YT,65.0,-134.866667,natural,unknown,other,other,False,0,False,-0.0709852447355669,1.56735198295899
YT,64.1744444,-137.3813889,natural,unknown,other,wilderness,False,0,False,-0.789305082190901,1.4973862703377818
YT,64.5713889,-139.7455556,natural,unknown,other,wilderness,False,0,False,0.4239081983597485,1.608960608450546
YT,64.383333,-139.416667,natural,unknown,other,other,False,0,False,-0.3122492361284782,1.5795675746269155
YT,64.504991,-139.371563,human,unknown,other,other,False,0,False,-0.8156360864479065,1.5911893119467746
YT,64.4,-139.5,natural,unknown,other,other,False,0,False,0.5694776688109292,1.5838648142076297
YT,64.493284,-139.465052,natural,unknown,other,other,False,0,False,-1.2572496135921616,1.5926722766094434
YT,64.605636,-140.191201,natural,unknown,other,other,False,0,False,-0.7391938111612422,1.625507748933325
YT,64.447181,-139.383529,natural,unknown,other,other,False,0,False,-0.9586043804624244,1.5853901806658417
YT,64.36,-139.529722,natural,unknown,other,other,False,0,False,0.570309660332217,1.5805390923452023
YT,64.16474,-135.278605,natural,unknown,other,other,False,0,False,0.4913609771525064,1.4550899172833354
YT,64.213333,-138.449722,natural,unknown,other,other,False,0,False,0.3101814426367771,1.5315146391230074
